"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","entrezgene_id"
"3639","203047_at",-0.593754868740703,8.3651449460134,-5.45518579148893,8.00241856394524e-08,6.58049939839235e-07,7.29597756301144,6793
"3640","205592_at",-2.05649615917455,10.431913382549,-5.4549614817673,8.01191159173464e-08,6.58649567228207e-07,7.2948349274016,6521
"3641","203285_s_at",0.768658795636656,5.9148636309049,5.45386623987186,8.0584207535163e-08,6.62291081099208e-07,7.28925634816729,9653
"3642","223024_at",-0.68741136718703,8.80840508735001,-5.45339917175159,8.07833436285826e-08,6.63745407672077e-07,7.28687765079376,8907
"3643","232182_at",0.704257816055049,3.40188541853532,5.45252682477764,8.11565528312733e-08,6.666287913596e-07,7.2824354169508,NA
"3644","210205_at",-0.639203942552561,6.28104302137163,-5.45229176105198,8.12574044119175e-08,6.67274031180631e-07,7.28123851364706,8705
"3645","1553725_s_at",0.776792717994127,4.95924572777388,5.45163322084725,8.15405928418333e-08,6.69415829958578e-07,7.27788558348955,84146
"3646","233500_x_at",-1.14830741156046,5.03559827209669,-5.45135194353792,8.16618409909976e-08,6.70227353213004e-07,7.27645358006977,29121
"3647","211583_x_at",-0.502646650070985,5.37578708783975,-5.45119593380011,8.17291664625935e-08,6.70595990465217e-07,7.27565935100862,259197
"3648","203533_s_at",0.627765527542271,6.30832614059631,5.45059476503658,8.19891034031293e-08,6.72329658105035e-07,7.27259905103651,8065
"3649","213955_at",0.40636541959313,4.34487049930817,5.45057568713182,8.19973655559667e-08,6.72329658105035e-07,7.27250193821347,91977
"3650","1566671_a_at",-0.472261699880805,5.25463520669453,-5.45055145358396,8.20078616522984e-08,6.72329658105035e-07,7.27237858189811,8566
"3651","229278_at",0.469194763426319,4.62437233752113,5.44902336793202,8.26723526745985e-08,6.7759175059838e-07,7.26460112172841,158880
"3652","214966_at",0.446700963164473,4.53492947379756,5.44893202165026,8.27122400352431e-08,6.77733042391735e-07,7.26413625942997,2901
"3653","213666_at",0.982751826741066,7.08696302750398,5.44845443624448,8.29210875537448e-08,6.79258314798319e-07,7.26170593308646,23157
"3654","205366_s_at",1.92647177179188,4.92968397641554,5.44779312020465,8.32111262770788e-08,6.81368320077112e-07,7.25834095100119,3216
"3655","221882_s_at",-0.633309196223297,7.7139055617368,-5.44776334469134,8.32242083238152e-08,6.81368320077112e-07,7.25818945234692,58986
"3656","225782_at",1.28242864092718,8.79566099967363,5.44577898942026,8.41005646008909e-08,6.88354840021078e-07,7.24809463516352,253827
"3657","1569349_at",0.646232198412121,4.37378753902931,5.44414285829361,8.48298706304146e-08,6.94134276386253e-07,7.23977373349392,56946
"3658","231979_at",0.799881484689042,4.19103401132547,5.44341403320444,8.51567191341643e-08,6.96618278668872e-07,7.23606784134301,NA
"3659","222759_at",0.585977509475615,7.76548580714896,5.44320554252253,8.52504435661444e-08,6.97194390071961e-07,7.23500779883629,51111
"3660","238848_at",0.739856160401215,4.38975928552722,5.44203002296184,8.57807621692761e-08,7.01339761517327e-07,7.22903169676844,54726
"3661","220942_x_at",-0.496752205809619,9.60601748756376,-5.44169692479611,8.59316163505364e-08,7.02381231268356e-07,7.22733849961663,26355
"3662","201593_s_at",0.692115911794476,9.89213885155251,5.44146424089691,8.60371475638452e-08,7.0305177599686e-07,7.22615578001392,55854
"3663","226031_at",-0.929672569201223,6.64165149469773,-5.43999405988956,8.67068484649453e-08,7.08330803566755e-07,7.21868395675484,55610
"3664","1554517_x_at",0.381570381908541,6.24388398279279,5.43919742447337,8.7071846482427e-08,7.11118431806809e-07,7.21463599937945,NA
"3665","219201_s_at",0.752455472702584,4.82819897778628,5.43890574401218,8.720585994209e-08,7.12018595609032e-07,7.21315400860157,57045
"3666","224162_s_at",0.564400197404463,5.8397721670855,5.43876194466445,8.72720026975886e-08,7.12062421594823e-07,7.21242340836341,79791
"3667","210878_s_at",-0.550717534212017,7.80405729248338,-5.43874773743266,8.72785401801893e-08,7.12062421594823e-07,7.2123512267112,51780
"3668","217853_at",1.27054057966425,7.56209181558688,5.4387388832157,8.72826147042445e-08,7.12062421594823e-07,7.21230624181693,64759
"3669","1554679_a_at",1.55983764831256,5.57948874100342,5.43863040018619,8.73325513109685e-08,7.1227562426531e-07,7.21175508620433,55353
"3670","1554509_a_at",-0.478929345398574,5.40823866140452,-5.43828035113166,8.74938742426812e-08,7.13396919029425e-07,7.20997670336504,80013
"3671","202440_s_at",-0.399031410830244,5.04515284380417,-5.43812217032892,8.75668680632574e-08,7.13797591916348e-07,7.20917311747611,6764
"3672","209139_s_at",0.614562634745655,8.35050065641911,5.43795844852186,8.76424811217263e-08,7.14219391363437e-07,7.20834140394571,8575
"3673","201247_at",0.472599796220314,7.39601710478275,5.43686353304369,8.81497881971207e-08,7.18157980400392e-07,7.20277975354101,6721
"3674","242549_at",0.755942780362026,3.582805792735,5.4351234726947,8.89618839386249e-08,7.24576868530052e-07,7.19394309764979,23683
"3675","201017_at",0.762538462282284,7.61362030199966,5.43461076185112,8.92025518215812e-08,7.2633936345823e-07,7.19133984044181,1964
"3676","227064_at",0.466505608569155,6.75868821902189,5.43455684937031,8.9227895203548e-08,7.26348078365334e-07,7.19106611573089,91369
"3677","224690_at",-1.17491961891256,9.74228153464139,-5.4343672481112,8.93170792377448e-08,7.26876333725938e-07,7.19010349023771,116151
"3678","231764_at",0.534373317542346,7.12271639309736,5.43389935581006,8.95375355598816e-08,7.2847232574603e-07,7.18772807815295,54108
"3679","232922_s_at",0.732693875593014,6.33310897956639,5.43358651262243,8.96852322941979e-08,7.29298003515231e-07,7.18613992508837,63910
"3680","1568983_a_at",1.33758413857873,6.21714844180268,5.43358115425235,8.96877641002556e-08,7.29298003515231e-07,7.18611272394318,NA
"3681","224929_at",0.776811491131713,8.85474586326631,5.43323401099322,8.9851935767367e-08,7.30292378382199e-07,7.18435054160528,340061
"3682","201292_at",-1.42568080857043,8.138843865295,-5.43321938240559,8.98588603530029e-08,7.30292378382199e-07,7.18427628556214,7153
"3683","1558819_at",0.465703649554482,3.29002696262854,5.43309262240021,8.99188851565562e-08,7.30581786430841e-07,7.18363284758499,101929759
"3684","226404_at",0.742905872385928,5.61665112019494,5.43250683427723,9.01967802648425e-08,7.32640730902591e-07,7.18065953900753,9584
"3685","216470_x_at",0.676701015218547,3.82796253367675,5.43203411484831,9.04216441604802e-08,7.34267918550396e-07,7.17826034314938,NA
"3686","224509_s_at",-0.726340785623108,5.47232722885029,-5.43186702783045,9.05012545349596e-08,7.34715013755868e-07,7.17741236924268,84816
"3687","225089_at",0.559795872100062,5.42040644618141,5.4316905781982,9.0585399734142e-08,7.35198671452255e-07,7.17651690453775,55230
"3688","201184_s_at",0.376224201352921,9.04112001775659,5.43126724645848,9.07875879028403e-08,7.36639853688881e-07,7.17436864138334,1108
"3689","228802_at",-0.909662099111149,5.41104305625618,-5.4301479636262,9.13242842921233e-08,7.40793679359582e-07,7.16868937419076,348093
"3690","1559532_at",0.616165323125611,4.49190134809878,5.42970987517727,9.1535185832658e-08,7.42303225164351e-07,7.16646678322947,NA
"3691","239680_at",-0.85857820770053,3.40085734989265,-5.42891493524991,9.19190890039539e-08,7.45214527053459e-07,7.16243415001006,79968
"3692","218788_s_at",1.09976219538652,7.72293640141203,5.42863641838175,9.20539637267528e-08,7.46105853347603e-07,7.16102139066365,64754
"3693","215718_s_at",0.365643687261532,6.49805340321577,5.42833497844782,9.22001557827049e-08,7.47088400119594e-07,7.15949242727051,23469
"3694","219925_at",0.601463752080408,4.73242411499885,5.42759819795884,9.25584286840283e-08,7.49788419041923e-07,7.15575564388778,9204
"3695","227233_at",-1.37339794317052,4.88584519848253,-5.42733332986579,9.26875557333442e-08,7.50631236201513e-07,7.1544124019655,10100
"3696","242864_at",0.324342963901596,4.55856635663014,5.42713167989314,9.27859803197638e-08,7.51225020316183e-07,7.15338980062419,115196
"3697","225281_at",0.434920440504984,8.13646002373822,5.42471635038577,9.3972811935429e-08,7.60628191602861e-07,7.14114384869699,25871
"3698","221474_at",-0.328422443250641,11.087365682172,-5.42428081160773,9.4188387979838e-08,7.62166933993692e-07,7.13893613521424,103910
"3699","212677_s_at",1.09915752266642,6.15896068321479,5.42346251232131,9.45947163836815e-08,7.65247984067392e-07,7.1347886586736,23177
"3700","209081_s_at",-0.75555939458948,7.38851859381111,-5.42318399582414,9.47334023294837e-08,7.66162792245262e-07,7.13337714823547,80781
"3701","214004_s_at",0.716233361418298,7.3270800951593,5.42247690478648,9.50863825565391e-08,7.68809757260707e-07,7.12979392541779,9686
"3702","213244_at",0.602283832952835,6.29639371762374,5.42241609884216,9.51167964916976e-08,7.68847924964224e-07,7.12948580711842,113178
"3703","222623_s_at",0.680516540560388,8.91508849187566,5.42229888048581,9.51754534676263e-08,7.69114304500472e-07,7.12889184217149,51193
"3704","205988_at",0.835474675035726,7.41915560530863,5.42199789884469,9.53262279775996e-08,7.70124742441061e-07,7.12736676972967,8832
"3705","205730_s_at",-0.470482134899365,4.47730112780372,-5.42087413066114,9.58912239063256e-08,7.74480157671494e-07,7.12167329965578,22885
"3706","221102_s_at",-0.404963750427094,3.92755995656489,-5.42043112041809,9.61148483662445e-08,7.76031339665649e-07,7.11942911333101,140803
"3707","1561386_at",0.390516386675099,4.91320134248117,5.42039095500142,9.61351482469109e-08,7.76031339665649e-07,7.11922565269133,102723701
"3708","231188_at",0.645986757402818,5.06524205088301,5.41747227700699,9.76214660561327e-08,7.87816815065727e-07,7.10444443898223,54993
"3709","220254_at",0.541348321077582,3.3315498260062,5.41725502165247,9.77329899680491e-08,7.88504176814209e-07,7.10334446120356,29967
"3710","226374_at",-0.85666933451116,3.61170272185998,-5.4161843935849,9.82843862945641e-08,7.92739076948393e-07,7.09792436920225,1525
"3711","53720_at",0.685574253447279,7.64922393025963,5.41592232445216,9.84198170702123e-08,7.93617517113725e-07,7.09659777855822,55337
"3712","209827_s_at",-0.828296666246634,7.72615988338815,-5.41573698354683,9.85157060043738e-08,7.94176720494311e-07,7.0956596193049,3603
"3713","224465_s_at",-0.659060869095011,6.2024436770734,-5.41537117866283,9.87052270325364e-08,7.95490227234479e-07,7.09380806968228,84305
"3714","218549_s_at",-0.729531841755701,7.66592335569042,-5.41499631450663,9.88998089200913e-08,7.96843802403019e-07,7.09191077993987,51115
"3715","223700_at",-1.10990000321406,5.76531082634774,-5.41455767119735,9.91279698397144e-08,7.98467125029237e-07,7.08969083313479,NA
"3716","235401_s_at",-0.935451114416765,3.15333901552968,-5.41316047654511,9.98581348998439e-08,8.03799369552649e-07,7.08262077098534,84824
"3717","215982_s_at",0.446162656192081,7.33338051272579,5.4131589881838,9.9858915485831e-08,8.03799369552649e-07,7.08261324045864,1797
"3718","227647_at",-1.37706792202652,8.1209450234159,-5.41313682370582,9.98705405693339e-08,8.03799369552649e-07,7.08250109707496,10008
"3719","209684_at",-1.40622509575858,6.06427837366326,-5.41222768578695,1.00348509979106e-07,8.07212639470998e-07,7.07790157119354,54453
"3720","201695_s_at",-0.940040693636751,9.79327986030734,-5.41222754587597,1.0034858370646e-07,8.07212639470998e-07,7.07790086340591,4860
"3721","214606_at",-1.091211338165,4.15595034155834,-5.41208133212869,1.00425661122474e-07,8.07615555879851e-07,7.07716119978487,10100
"3722","213097_s_at",0.628619365833014,9.21356473099163,5.41162064723287,1.00668889932901e-07,8.09150325132275e-07,7.07483080976847,27000
"3723","201537_s_at",0.845043363622204,6.22329385075199,5.41161743576664,1.00670587503925e-07,8.09150325132275e-07,7.07481456507099,1845
"3724","214421_x_at",0.320699257938863,3.59439911335053,5.41054095460634,1.01241181196922e-07,8.13518019907813e-07,7.06936983192015,1559
"3725","214075_at",0.481260595547701,6.54880002795832,5.40945135601337,1.01821925554835e-07,8.17964912832986e-07,7.06385972222104,29937
"3726","241682_at",0.483330145462258,4.32010008008451,5.40902186185674,1.02051729087426e-07,8.19590966508892e-07,7.06168803467262,151230
"3727","218168_s_at",0.494493112056871,8.63836113675768,5.40727562580074,1.0299126108412e-07,8.26914541637026e-07,7.05285995580897,56997
"3728","213393_at",-0.748886984686504,4.80061902164754,-5.40685258211433,1.03220133182904e-07,8.28529845859765e-07,7.05072163997585,84804
"3729","223809_at",-1.62068218343251,8.21727146281993,-5.40621200809668,1.03567632376258e-07,8.31096227199557e-07,7.04748407585488,64407
"3730","204529_s_at",1.34777956750759,5.81216815777829,5.40565527459124,1.03870572168889e-07,8.33303753775293e-07,7.04467052923768,9760
"3731","201301_s_at",-1.05167044385423,8.73926338266227,-5.40505367099376,1.04198894715679e-07,8.35713676084687e-07,7.04163051057739,307
"3732","235058_at",0.560624515633065,5.41805486279437,5.40451229750588,1.0449520820424e-07,8.37865651206775e-07,7.03889510067786,54707
"3733","242774_at",-0.689455890799008,3.97519268178194,-5.40422328949426,1.04653727666867e-07,8.38911906430036e-07,7.03743492213378,23224
"3734","235255_at",0.491464199301274,4.74077507914019,5.40404456090013,1.04751876241e-07,8.39473793421445e-07,7.03653195158357,23545
"3735","218646_at",-0.811419414856558,7.48080962496991,-5.40337382419052,1.05121008154421e-07,8.42206438557669e-07,7.03314349758668,54969
"3736","214768_x_at",-1.62345940296291,7.29081044171542,-5.40300645583501,1.05323719944407e-07,8.43604656214245e-07,7.03128776856244,NA
"3737","204324_s_at",0.979671864726173,5.50448864314574,5.40161040247916,1.06097521848851e-07,8.49390573352884e-07,7.02423673994133,27333
"3738","224713_at",0.50883283957584,6.97146421768214,5.40160080720972,1.06102859350123e-07,8.49390573352884e-07,7.02418828278526,84365
"3739","1557575_at",-0.490994318811028,3.44856105461647,-5.4005479853337,1.0669009253406e-07,8.53863152979199e-07,7.01887187765937,NA
"3740","1556724_at",0.255215391919223,4.10205012075227,5.40048175381924,1.06727139848942e-07,8.53931265465168e-07,7.01853746072168,100128398
"3741","244700_at",1.04715192089232,4.30121955817611,5.39989189212838,1.0705763683993e-07,8.56346625179917e-07,7.01555928335636,10952
"3742","212357_at",0.524697910569525,6.76745054618102,5.39978813216465,1.07115875788068e-07,8.56583502694322e-07,7.01503543493892,23201
"3743","221520_s_at",-0.879332787016724,7.32224085587806,-5.39962604406849,1.07206915028597e-07,8.57082480714867e-07,7.01421712554046,55143
"3744","234192_s_at",0.871139357921527,5.55486034248971,5.39923044799403,1.07429423120268e-07,8.58631959789234e-07,7.01222003085089,80318
"3745","228559_at",-0.80931727581856,6.10462210688702,-5.39883383984176,1.07652950565229e-07,8.60188756398912e-07,7.0102179561175,NA
"3746","232349_x_at",-0.487488852021577,6.70053863961638,-5.39876935823778,1.07689334901352e-07,8.60249775116941e-07,7.00989246573463,55827
"3747","38290_at",-0.738393866518194,7.10920954132078,-5.39870500531853,1.07725658529942e-07,8.60310276447824e-07,7.00956762833751,10636
"3748","206147_x_at",0.496316739778918,7.30886087347208,5.39833904362361,1.07932449757588e-07,8.61731757349538e-07,7.00772041026494,10389
"3749","200629_at",-0.776960291796625,9.15266384981247,-5.39775892486659,1.08261043079585e-07,8.64124687413575e-07,7.00479244474695,7453
"3750","217509_x_at",0.395555641161353,7.30724867148567,5.39589096784021,1.09325711696843e-07,8.72390025817686e-07,6.99536640518128,2901
"3751","222496_s_at",-1.45220700737883,6.93304122746054,-5.39390248984037,1.10470242715681e-07,8.81288067988279e-07,6.9853353508122,54502
"3752","212620_at",0.781296829066042,7.16277495327598,5.39374509459835,1.10561331706446e-07,8.81779661509515e-07,6.98454149547784,23060
"3753","211655_at",-0.384935756836362,3.30438254779878,-5.39311609443294,1.10926080098421e-07,8.84452976516159e-07,6.98136920709393,NA
"3754","225296_at",0.588781547222647,7.80966488591362,5.39276395077784,1.11130793115876e-07,8.85849188385583e-07,6.97959335415568,57693
"3755","1554903_at",0.792303576081536,6.45374803056615,5.39216397892662,1.1148042218612e-07,8.88399508254984e-07,6.97656794400545,83786
"3756","235365_at",0.528421174394588,3.96009016683414,5.39091113272921,1.12213955604469e-07,8.94007030752965e-07,6.97025131365046,494513
"3757","219258_at",-0.775267815792315,6.63406982600218,-5.39071019878237,1.12332036346828e-07,8.94709570306753e-07,6.96923836023237,54962
"3758","213187_x_at",-0.381716264940238,12.5386925092378,-5.39028500155936,1.12582305397253e-07,8.96464317910431e-07,6.96709495455799,NA
"3759","203375_s_at",0.700918103418799,7.76764584415147,5.38993737021461,1.12787321679955e-07,8.97857891447451e-07,6.96534266659238,7174
"3760","218398_at",0.594355810090631,8.57548480032966,5.38966399185771,1.12948801667734e-07,8.98904239655654e-07,6.96396473183754,10884
"3761","201529_s_at",-0.887473837457986,8.2732661124288,-5.38872124602594,1.13507389206769e-07,9.03109575810517e-07,6.95921339291508,6117
"3762","220748_s_at",0.57785085766801,7.91462647647982,5.38863975122171,1.13555801541005e-07,9.03254600030047e-07,6.95880270211289,51157
"3763","225306_s_at",0.658985178044953,7.37358973459606,5.38855711091823,1.1360491483472e-07,9.03405121316548e-07,6.95838624418287,123096
"3764","224583_at",-1.03213301709336,9.80131911570501,-5.38773961669716,1.14091865572538e-07,9.07036393568707e-07,6.95426686293048,23406
"3765","205505_at",-0.88253551165078,6.52763308227642,-5.38735735734797,1.14320257881453e-07,9.08610729573598e-07,6.95234083384198,2650
"3766","202541_at",0.575408177009752,8.1454334228101,5.38656265724682,1.14796496749939e-07,9.12153576406049e-07,6.94833709053237,9255
"3767","211798_x_at",-1.2388924541074,7.44815772091117,-5.38635655505282,1.14920321522522e-07,9.12895062713024e-07,6.94729882113961,NA
"3768","224451_x_at",-0.618110822128761,9.87969605819576,-5.3860383475033,1.1511175309595e-07,9.14173062538005e-07,6.94569587361565,64333
"3769","219187_at",-0.50656021615177,6.10241032509592,-5.38583808146783,1.15232390516361e-07,9.14888313561049e-07,6.94468709069305,63943
"3770","226275_at",-0.973904777615909,9.37652357261662,-5.38505212738615,1.15707025270529e-07,9.18413003765335e-07,6.94072839076831,4084
"3771","239707_at",-0.737001205348234,5.42798547314384,-5.38487710395927,1.15812979359851e-07,9.19010234517153e-07,6.93984690060051,125206
"3772","1560916_a_at",-0.438626209422198,4.39312535589744,-5.38475208832862,1.15888717845056e-07,9.19367442416608e-07,6.93921728576592,23333
"3773","224345_x_at",-0.57246219643384,9.49354811565107,-5.38408969868737,1.16290817800301e-07,9.22312862935653e-07,6.93588151493092,26355
"3774","234073_at",0.406320823409025,3.91938593901928,5.38359430163613,1.16592430772943e-07,9.24459962493258e-07,6.93338694906875,NA
"3775","221746_at",-0.455425923397463,7.57331100134155,-5.38348716149915,1.16657760794693e-07,9.24732936164344e-07,6.93284747278871,8266
"3776","217754_at",-0.509357290440374,6.85910624303335,-5.38338836488875,1.16718034740547e-07,9.24965696921641e-07,6.93235001654418,54606
"3777","212876_at",-0.363359295861849,6.14618923352729,-5.38299122246096,1.16960628998938e-07,9.26642801737943e-07,6.93035042398301,8702
"3778","230782_at",0.691927234442963,4.39913195209217,5.38287521388079,1.17031585110898e-07,9.26959542842378e-07,6.92976635101197,6652
"3779","224335_s_at",0.506875915775351,4.63059241003948,5.38255618575184,1.17226932738387e-07,9.28261110151757e-07,6.92816018467415,23621
"3780","226384_at",0.675537130350596,6.86639400923378,5.38193247402124,1.17609759314851e-07,9.31046147549634e-07,6.92502031254605,84513
"3781","232543_x_at",-0.632317334736994,9.53259606008895,-5.38076015320464,1.18332602423821e-07,9.36520707466391e-07,6.91911951510144,64333
"3782","227916_x_at",-1.00089540008779,6.76288348869908,-5.37995311591483,1.18832719244132e-07,9.40230113871338e-07,6.91505800550384,51010
"3783","204783_at",0.63904556866762,3.35725958861726,5.37875984608522,1.19575944063205e-07,9.45860573657775e-07,6.90905371865584,4291
"3784","212361_s_at",0.804554454055352,7.94420877814246,5.37865560913715,1.19641081640879e-07,9.4612572067169e-07,6.90852927561729,488
"3785","203973_s_at",-1.36193956622424,10.3908692730329,-5.37833464576969,1.19841867760929e-07,9.4746315743145e-07,6.90691448214371,1052
"3786","222968_at",0.752494525092214,5.73555639685545,5.37735105988384,1.20459212084993e-07,9.52092303864591e-07,6.90196650811578,NA
"3787","231016_s_at",-0.672131704424467,5.60773501470586,-5.37653997854914,1.20970605893585e-07,9.55881809020237e-07,6.89788692585736,NA
"3788","206364_at",-0.920996306210204,6.46944170961902,-5.37620021504723,1.2118545548331e-07,9.57326707994339e-07,6.89617814224949,9928
"3789","202823_at",0.569732930816222,5.96829875277353,5.37521680862488,1.21809402606292e-07,9.61906883760188e-07,6.89123280054348,6921
"3790","203968_s_at",-0.80372057684913,5.21882883849222,-5.37518515492701,1.21829537810825e-07,9.61906883760188e-07,6.8910736340693,990
"3791","204199_at",-0.469581820014362,3.81367375081076,-5.37503292891857,1.21926415294508e-07,9.6241784523156e-07,6.89030819705582,9649
"3792","202696_at",-0.458616837744136,8.53887369020308,-5.37445022767947,1.22297941063162e-07,9.65095883010034e-07,6.88737838079826,9943
"3793","221641_s_at",-0.645749108342556,7.74863910334812,-5.37426610037977,1.22415567508445e-07,9.65769428453124e-07,6.88645264867729,23597
"3794","226512_at",0.584178107838153,5.69948340242606,5.3741356170783,1.22498990919617e-07,9.66172852999111e-07,6.88579663803211,7750
"3795","231198_at",0.505373869192293,4.89087318223158,5.37253371019229,1.23527664873409e-07,9.74029471323292e-07,6.87774412298681,1021
"3796","210785_s_at",-1.060010611518,8.91042520055759,-5.37220148882729,1.23742050134115e-07,9.75462884144696e-07,6.87607436716696,9473
"3797","203250_at",0.621336259427661,8.87111869969738,5.37186803747262,1.23957592263807e-07,9.76904659178868e-07,6.87439852085837,22828
"3798","219630_at",-1.42090327189073,6.14209726497119,-5.37138150439638,1.24272739958134e-07,9.79130455636438e-07,6.87195348706018,10158
"3799","212239_at",0.826520978002826,8.67993209003415,5.3705772811815,1.24795374760758e-07,9.8298941677834e-07,6.86791235424302,5295
"3800","210463_x_at",0.536806467661195,7.68595729673642,5.37044559284651,1.248811571446e-07,9.83180077600294e-07,6.86725068570625,55621
"3801","235916_at",-1.57987591363816,6.024757604581,-5.37043924761139,1.24885291904783e-07,9.83180077600294e-07,6.86721880440945,219539
"3802","210916_s_at",1.06130046490976,8.45510334858957,5.36977946325556,1.25315954749177e-07,9.86155775771188e-07,6.86390393411704,960
"3803","206429_at",0.444659039637161,4.45291107621082,5.36975923506433,1.25329181100716e-07,9.86155775771188e-07,6.8638023098687,2150
"3804","211015_s_at",-0.709292922501325,7.74697114195649,-5.3691324554857,1.25739677645713e-07,9.89125687137308e-07,6.86065360411308,3308
"3805","236909_at",0.427255051500333,3.23110637893265,5.3665604307398,1.27437880659467e-07,1.00222106198525e-06,6.84773610715908,129881
"3806","228218_at",0.530604718135152,3.08411179941815,5.36635834564842,1.27572248427936e-07,1.00281079880647e-06,6.84672140498536,4045
"3807","227725_at",-0.871345146464486,3.8180605211325,-5.36634685500892,1.27579892763542e-07,1.00281079880647e-06,6.84666370962391,55808
"3808","229164_s_at",-0.730579686762592,7.55654822359028,-5.36588807138081,1.27885469579681e-07,1.0049487373168e-06,6.84436021162374,80325
"3809","219448_at",0.567944660182182,5.89142886351803,5.36505890267179,1.28439547719282e-07,1.0090378120115e-06,6.8401974945349,NA
"3810","39249_at",-0.445191987268161,6.22594617921293,-5.36479163797165,1.2861863892279e-07,1.01017956722456e-06,6.83885585303929,360
"3811","211115_x_at",-0.601659334712926,6.43758287392815,-5.36449714937432,1.28816253230476e-07,1.01146616679842e-06,6.83737761857468,8487
"3812","204706_at",0.549504164543543,7.31904515104872,5.36431254818976,1.2894027866349e-07,1.01217442254099e-06,6.8364510187128,56623
"3813","208808_s_at",-0.450857418119083,12.0196655162254,-5.36377688282558,1.29300825166178e-07,1.0147384978423e-06,6.83376242229937,3148
"3814","203683_s_at",0.56357927365672,5.61705477395963,5.36346344204704,1.29512249984555e-07,1.01613124502827e-06,6.83218931897806,7423
"3815","224078_at",-0.518624670295064,6.89266923584983,-5.36279146460639,1.29966649462808e-07,1.01942910053082e-06,6.82881705721868,84278
"3816","207796_x_at",-0.483205980317094,4.70387391556156,-5.36268856192738,1.30036370008225e-07,1.01970868347121e-06,6.82830068174019,3824
"3817","218024_at",-0.372686145098683,8.83029125920656,-5.36169095039469,1.30714174987238e-07,1.02474510304766e-06,6.82329502450237,51660
"3818","220017_x_at",0.354516161512018,4.55971984393685,5.36164258983956,1.30747119483892e-07,1.02474510304766e-06,6.82305238942582,1559
"3819","223251_s_at",0.675219668926502,9.28554586902694,5.36157632522116,1.30792273791126e-07,1.02483058416488e-06,6.8227199290308,55608
"3820","214192_at",0.435175968546401,4.12219757381851,5.36119668324004,1.31051262877139e-07,1.02659109694646e-06,6.82081527313043,4927
"3821","227420_at",0.723107254632482,6.33258993392417,5.36102011632703,1.3117188509221e-07,1.02726707393334e-06,6.8199294811163,126282
"3822","222543_at",0.522629416397653,8.68731860968279,5.35930411755941,1.32349801141525e-07,1.03622068272082e-06,6.8113220842997,79139
"3823","217550_at",0.502827666531699,5.05155557898315,5.35921790697171,1.3240924886558e-07,1.03641495240743e-06,6.8108897187424,22926
"3824","242729_at",-0.634230196279636,3.68874765548937,-5.35892402085666,1.32612096984812e-07,1.03773127358094e-06,6.80941585961665,NA
"3825","201716_at",-0.717200352861251,7.94299844305296,-5.35871336167349,1.32757685174145e-07,1.03859894670617e-06,6.80835943313623,6642
"3826","40148_at",-0.588050516932666,3.39975922767056,-5.35724990418167,1.33773382591351e-07,1.04627148475264e-06,6.80102140822338,323
"3827","1557675_at",-0.837908793197235,6.82002576680514,-5.35686445758394,1.34042150038518e-07,1.04809963359096e-06,6.79908900739325,5894
"3828","232083_at",0.654681977505736,5.13080612582966,5.35643552259063,1.34341857530894e-07,1.05016868985227e-06,6.79693872563667,55614
"3829","1554440_at",-0.473359888904896,3.63862746199985,-5.35601288638899,1.3463779994746e-07,1.0522072409579e-06,6.79482016866364,9764
"3830","218832_x_at",0.74519974730369,5.2814808256213,5.35561055188954,1.34920114288052e-07,1.05413825064117e-06,6.79280351538706,408
"3831","208781_x_at",-0.471025116289022,10.7411922300287,-5.35502988120738,1.35328578591056e-07,1.05705361152669e-06,6.78989320896724,NA
"3832","226488_at",-0.744806989252901,7.41394823810138,-5.35395593550619,1.36087194589357e-07,1.06270177737263e-06,6.78451135415592,91433
"3833","207943_x_at",0.755100368781355,7.09996530549741,5.35388750280405,1.36135673838396e-07,1.06280300128885e-06,6.78416845020609,5325
"3834","230368_at",0.463559827189786,5.52622987640413,5.35346649787206,1.36434292033615e-07,1.06485648273707e-06,6.78205895532009,NA
"3835","206555_s_at",0.586887624230565,8.05496538567404,5.35269107573956,1.36985962334253e-07,1.06888342552547e-06,6.77817399408419,55623
"3836","218921_at",0.613208997276218,6.95752930055029,5.35200652540879,1.37474780947944e-07,1.0724179731716e-06,6.77474472431903,59307
"3837","202053_s_at",-0.841743415041487,7.87548350307879,-5.35165849299301,1.37723949999912e-07,1.07408169919139e-06,6.77300139668089,224
"3838","217918_at",-0.391241850357096,10.1531627053998,-5.34999248453616,1.38922789024888e-07,1.08314891578446e-06,6.76465758595933,83737
"3839","223002_s_at",0.601198426957107,8.14666024925175,5.3499077126827,1.38984059785805e-07,1.0833443618209e-06,6.76423308736929,22803
"3840","221763_at",1.04676649984683,9.10201392980954,5.34766470384838,1.40614804736161e-07,1.09577016065752e-06,6.75300328240543,221037
"3841","222762_x_at",0.930652052170172,6.2435824542769,5.3471324680078,1.41004475710022e-07,1.09852067980908e-06,6.75033921043229,8994
"3842","227270_at",-0.789447931863025,5.55786145441693,-5.3458354168299,1.41958491916701e-07,1.10566525562607e-06,6.74384788447968,285550
"3843","205447_s_at",0.417331890461856,5.32196448821449,5.34548163366534,1.42219794330375e-07,1.10741221065369e-06,6.74207755412482,7786
"3844","212676_at",0.685509137733564,6.77947211144498,5.34519474321222,1.42432032777511e-07,1.10877631343242e-06,6.74064203067609,4763
